family_id,comparison_id,metric_id,dataset_id,comparator_id,identity_token,analysis_pair_count,identity_effect,identity_relative_effect,seed_2026080447,seed_2026080448,seed_2026080449,seed_2026080450,seed_2026080451,identity_effect_8bit_rgb,identity_relative_effect_percent
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-036,12,9.644031524658203e-05,0.0010092439305700368,9.644031524658203e-05,0.0002722926437854767,1.0961666703224182e-05,0.00017458945512771606,3.791786730289459e-05,,0.10092439305700368
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-037,12,-0.00016037002205848694,-0.0014784635573449406,-0.00016037002205848694,-0.0004513189196586609,4.1231513023376465e-05,-0.0004971399903297424,-0.00015080347657203674,,-0.14784635573449406
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-038,12,0.0006254017353057861,0.006546513881920122,0.0013142768293619156,0.00029202550649642944,0.0005280748009681702,0.001083962619304657,0.0006254017353057861,,0.6546513881920122
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-039,12,0.0010550282895565033,0.0096148002883554,0.0010778680443763733,0.00039718300104141235,0.0007559694349765778,0.0010550282895565033,0.0011107772588729858,,0.96148002883554
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-040,12,0.0007110610604286194,0.006340746018464017,0.0006038397550582886,0.0007882565259933472,0.0007110610604286194,0.00040393322706222534,0.0009351037442684174,,0.6340746018464017
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-041,12,-0.00044353678822517395,-0.0038968947776549883,-0.00044353678822517395,-0.000804264098405838,-0.0004395879805088043,-0.0002593994140625,-0.000708557665348053,,-0.38968947776549884
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-042,12,-0.00024751201272010803,-0.002670644113971278,9.847618639469147e-05,-0.00024751201272010803,-0.0003210194408893585,-0.0001313723623752594,-0.00026125088334083557,,-0.2670644113971278
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-043,12,0.0007179565727710724,0.007016037994835454,0.00044252723455429077,0.0007179565727710724,0.0005741901695728302,0.0007426999509334564,0.0007638819515705109,,0.7016037994835453
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-044,12,-3.7224963307380676e-05,-0.00042968409522117757,0.0001031048595905304,2.9474496841430664e-05,-0.00010345876216888428,-3.7224963307380676e-05,-8.412078022956848e-05,,-0.04296840952211776
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-045,12,0.00029743462800979614,0.0026728915626954967,0.00029743462800979614,0.0005645416676998138,-4.7869980335235596e-06,0.00035244226455688477,-0.0002859532833099365,,0.2672891562695497
