direction_index,direction,source_view,target_view,comparison_id,comparator_id,comparator_label,identity_token,identity_effect,identity_effect_rgb8,seed_2026080447_effect,seed_2026080448_effect,seed_2026080449_effect,seed_2026080450_effect,seed_2026080451_effect
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-011,0.013264585447646832,3.382469289149942,0.015273255961281929,0.013264585447646832,0.02990771731708472,-0.0076183786623792715,-0.003502464607293476
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-012,-0.008240802302246997,-2.101404587072984,-0.014320975866447483,-0.008240802302246997,0.05188226882292302,0.028628596339096035,-0.047266686550613946
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-013,-0.004542192992042116,-1.1582592129707394,-0.009146952307691775,0.015330060147771635,0.003182433691679254,-0.004542192992042116,-0.021481242103903897
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-014,0.014221165995091045,3.6263973287482165,0.015339433894929116,0.03329764468514401,0.0010366041015311689,0.014221165995091045,0.009461687202902802
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-015,-0.00925965258130082,-2.3612114082317093,-0.021810084077957537,-0.013615555322922024,0.0023752544243056395,0.03827303221768086,-0.00925965258130082
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-016,-0.0033589341951998086,-0.8565282197759512,-0.0033589341951998086,-0.008722824785966865,-0.005308883981990198,0.028288095978519695,0.006577413740136873
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-017,0.009055989389681107,2.309277294368682,0.009055989389681107,-0.01713738101239823,0.016870516261973945,0.015289200100466166,0.0032942506606505884
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-018,0.0015741571621165351,0.4014100763397165,-0.039801163832998004,0.009163493341435514,0.0015741571621165351,0.03519255407358127,-0.0012476286682926302
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-019,0.013212993074723373,3.36931323405446,0.013212993074723373,0.00888440782219413,-0.03156625291680901,0.018656966647481538,0.02887099835930801
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-020,-0.024278086890292372,-6.190912157024555,-0.024278086890292372,0.016993254029411597,-0.045766958133961144,0.006484434008598328,-0.05083483851295173
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-021,0.039033913574157586,9.953647961410184,-0.021344643372755767,0.06257121184697523,0.006471883180813931,0.039033913574157586,0.08249238351216687
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-022,-0.008826360775110065,-2.2507219976530664,-0.008826360775110065,0.0014917091108285485,-0.03969624953774306,0.024169397946351617,-0.015565656603146821
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-023,0.009464326613354224,2.413403286405327,0.009464326613354224,0.02150101584833375,0.023600516547946815,-0.006091808091919393,-0.06334556475187997
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-024,-0.0017906828451226264,-0.45662412550626974,-0.001974967695031943,-0.0025394975006231835,0.006268338327519385,0.04010604785984023,-0.0017906828451226264
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-025,0.006513449206063782,1.6609295475462642,-0.0356468388632144,0.006513449206063782,-0.03441783369063789,0.02125067634669614,0.019485881560605434
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-026,0.001953590619193618,0.4981656078943726,0.03339590298506501,-0.02037572717599276,0.001953590619193618,0.010215838287173012,-0.0004435262437594012
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-027,-0.008115493506193117,-2.0694508440792445,-0.008115493506193117,0.010448060929775238,0.005841755960136669,-0.015125577741613022,-0.013663354981690634
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-028,-0.016283175990204596,-4.152209877502172,-0.016283175990204596,0.05758184408221173,-0.02160464289287728,-0.018803106292205718,0.015848999496038074
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-029,-0.007877108330527932,-2.008662624284623,-0.023199297560171944,0.02318702470511197,-0.007877108330527932,0.012306033902698077,-0.025090954763193923
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-030,0.006538218654253913,1.6672457568347478,0.0005262918112909354,0.035218192355743805,0.006538218654253913,0.05828393314618102,-0.03948985575241781
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-031,-3.60030808473355e-05,-0.009180785616070553,-0.03406881910140652,-0.045144330021249124,-3.60030808473355e-05,0.005270820889264727,0.021009394847979312
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-032,0.00840544031333118,2.143387279899451,-0.012799237870563918,-0.019896531887983848,0.02073562945012991,0.04546190110051024,0.00840544031333118
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-033,-0.008659275262757699,-2.208115192003213,0.028291854979188152,-0.012176809451458132,-0.012829423712735821,-0.002745754812194995,-0.008659275262757699
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-034,0.001989472994191499,0.5073156135188323,0.001989472994191499,0.0027579389259976828,0.019352052171351553,-0.014535009503196167,-0.02467200887194798
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-035,0.040299199018923065,10.276295749825382,-0.008820501348328985,0.04876971614384462,0.028460020908997186,0.040299199018923065,0.0819469719593014
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-036,-0.028902992850444342,-7.370263176863308,-0.034164630874095714,-0.003572104040716506,-0.028902992850444342,-0.011988168551785028,-0.034117861523654286
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-037,0.002307919326467789,0.5885194282492862,0.030540859326720238,0.002307919326467789,-0.0030448025639128184,0.004460457064535295,-0.0042775371381877925
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-038,0.00994850975190495,2.5368699867357623,0.0011250633508601005,0.00994850975190495,-0.013731762978202056,0.09999549795761178,0.029828863046693438
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-039,-0.019175405575804494,-4.889728421830146,-0.04084490981276176,-0.007324298018734188,-0.01582894256534098,-0.019175405575804494,-0.019809736202568762
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-040,-0.01677527278661728,-4.277694560587406,-0.024127551871869324,-0.016134713672929346,-0.01677527278661728,-0.03362028900947833,0.02214460799263579
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-041,0.021361615876724693,5.447212048564797,-0.037383860345056,-0.021910586566836726,0.021361615876724693,0.022734435160218947,0.0322855121375602
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-042,-0.004156294061825688,-1.0598549857655506,-0.005425656781828964,0.006377850989660899,-0.021638947415522775,0.009595484679771782,-0.004156294061825688
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-043,-0.005684544287976767,-1.4495587934340757,-0.025971984756844396,-0.032914311188967926,-0.005684544287976767,2.1616440443739116e-06,0.016974257438310547
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-044,0.009328918572929196,2.378874236096945,0.004231099618805773,-0.04453476677752205,0.020890879258513434,0.014318983794914364,0.009328918572929196
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-045,0.00017136042504189986,0.04369690838568446,0.011089141509911554,-0.017020966412511246,0.00017136042504189986,0.018842305847496382,-0.03080568985088067
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-046,0.02810620841307515,7.167083145334163,-0.020936597950565516,0.027444131003740546,0.02810620841307515,0.0347794639901855,0.05035320898661244
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-047,0.004015483732881228,1.0239483518847132,0.007067663702128954,0.004015483732881228,-0.0005540697482125517,0.015988045623633027,-0.03142168123981562
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-048,-0.011187809897172801,-2.852891523779064,-0.011187809897172801,0.0018711625701851309,-0.012054401594731534,0.00410388360420863,-0.017565755587485105
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-049,-0.02239092589823849,-5.709686104050815,-0.017503115982516804,-0.005702365242259644,-0.02239092589823849,-0.090234476146004,-0.07164781152362554
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-050,0.008589375189241077,2.1902906732564746,0.014031430867351147,-0.004965327496145977,0.008589375189241077,0.03714336276652269,0.001166395854526825
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-051,0.02393030548284264,6.102227898124873,-0.0017214664143084812,0.02393030548284264,0.02897207164148119,-0.0022612721199330443,0.04126838230194502
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-052,0.015880783218326006,4.049599720673132,0.053579915546332346,-0.051739176295020395,0.015747289867563685,0.040670173925658054,0.015880783218326006
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-053,0.008280325129076282,2.111482907914452,-0.005988370351217409,-0.0382961047468362,0.008280325129076282,0.01951314141904864,0.03271504888931909
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-054,-0.0072306233147780286,-1.8438089452683972,-0.0072306233147780286,-0.025124612264335155,-0.00015483061886498173,0.017954034937752633,-0.03292422022463545
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-055,0.010956218359114117,2.7938356815741,-0.03173151646537342,0.04158240145650405,0.010956218359114117,0.05133959308437916,-0.015995808716478016
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-056,0.0011631833073103282,0.29661174336413365,0.015024595407757357,-0.0743948850523001,-0.04308346328589149,0.006983631952378722,0.0011631833073103282
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-057,-0.03504556252543506,-8.93661844398594,-0.03827034293984374,-0.03504556252543506,0.012607288760288327,-0.061553391909304395,-0.013142686647673457
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-058,0.005281605451363747,1.3468093900977554,0.0011417186089279219,-0.005725451886202382,0.005281605451363747,0.02246890581531441,0.05499962591505675
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-059,-0.031051040657104956,-7.918015367561764,-0.03715155618165128,0.002746548703921714,0.002449479635043772,-0.031051040657104956,-0.11402877396152866
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-060,0.04137848985325443,10.55151491257988,-0.0013187510963997562,0.00628755685410215,0.04137848985325443,0.052479876073006054,0.05966051647571918
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-061,0.0021352704082216734,0.5444939540965267,0.008712837738650198,-0.0003403749257799016,0.0021352704082216734,0.01671142639621853,-0.01788843582783428
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-062,-0.010988902219611685,-2.8021700660009796,-0.016139954922423844,-0.0485025768208763,0.003038705225386046,0.04979573056587708,-0.010988902219611685
